group_id,timestamp,target,month,quarter,season,lag_1m,lag_12m,rolling_mean_3m,rolling_mean_12m
196,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"1,375,202","1,490,865","1,355,121","1,612,330"
196,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"1,375,202","1,490,865","1,355,121","1,612,330"
196,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"1,375,202","1,490,865","1,355,121","1,612,330"
196,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"1,375,202","1,490,865","1,355,121","1,612,330"
196,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"1,375,202","1,490,865","1,355,121","1,612,330"
196,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"1,375,202","1,490,865","1,355,121","1,612,330"
196,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"1,375,202","1,490,865","1,355,121","1,612,330"
196,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"1,375,202","1,490,865","1,355,121","1,612,330"
196,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"1,375,202","1,490,865","1,355,121","1,612,330"
197,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"3,449,558","3,287,891","3,346,484","4,583,813"
197,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"3,449,558","3,287,891","3,346,484","4,583,813"
198,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"10,718,446","11,918,511","10,208,599","20,925,837"
198,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"10,718,446","11,918,511","10,208,599","20,925,837"
199,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"1,280,071","1,360,788","1,246,358","1,482,618"
199,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"1,280,071","1,360,788","1,246,358","1,482,618"
200,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"3,790,492","3,979,881","3,655,250","5,208,786"
200,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"3,790,492","3,979,881","3,655,250","5,208,786"
201,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"1,139,237","1,181,053","1,119,753","1,234,094"
201,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"1,139,237","1,181,053","1,119,753","1,234,094"
213,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"3,200,152","3,846,811","2,990,364","5,867,102"
213,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"3,200,152","3,846,811","2,990,364","5,867,102"
222,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"2,447,566","3,530,677","2,431,600","4,645,356"
222,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"2,447,566","3,530,677","2,431,600","4,645,356"
225,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"1,914,231","2,114,456","1,860,805","3,185,763"
225,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"1,914,231","2,114,456","1,860,805","3,185,763"
231,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"1,199,393","1,350,412","1,205,011","1,476,745"
231,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"1,199,393","1,350,412","1,205,011","1,476,745"
233,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"10,657,452","11,998,803","10,301,425","20,975,703"
233,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"10,657,452","11,998,803","10,301,425","20,975,703"
234,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"1,174,630","1,318,350","1,180,415","1,403,946"
234,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"1,174,630","1,318,350","1,180,415","1,403,946"
235,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"4,049,878","4,543,303","3,958,921","7,225,632"
235,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"4,049,878","4,543,303","3,958,921","7,225,632"
237,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"808,754","826,617","842,418","838,940"
237,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"808,754","826,617","842,418","838,940"
237,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"808,754","826,617","842,418","838,940"
237,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"808,754","826,617","842,418","838,940"
237,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"808,754","826,617","842,418","838,940"
237,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"808,754","826,617","842,418","838,940"
237,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"808,754","826,617","842,418","838,940"
237,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"808,754","826,617","842,418","838,940"
237,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"808,754","826,617","842,418","838,940"
237,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"808,754","826,617","842,418","838,940"
237,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"808,754","826,617","842,418","838,940"
237,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"808,754","826,617","842,418","838,940"
238,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"3,380,919","3,499,105","3,312,598","5,622,376"
238,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"3,380,919","3,499,105","3,312,598","5,622,376"
270,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"1,230,314","1,312,133","1,228,354","1,387,597"
270,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"1,230,314","1,312,133","1,228,354","1,387,597"
271,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"4,061,022","4,069,643","3,982,228","5,741,325"
271,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"4,061,022","4,069,643","3,982,228","5,741,325"
295,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"1,951,334","2,090,880","1,866,117","2,841,438"
295,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"1,951,334","2,090,880","1,866,117","2,841,438"
298,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"1,249,564","1,235,014","1,247,292","1,386,088"
298,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"1,249,564","1,235,014","1,247,292","1,386,088"
301,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2025-07-01 00:00:00+00:00,"0,0000",7,3,3,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2025-08-01 00:00:00+00:00,"0,0000",8,3,3,"1,245,742","1,360,273","1,258,698","1,444,548"
301,2025-09-01 00:00:00+00:00,"0,0000",9,3,4,"1,245,742","1,360,273","1,258,698","1,444,548"
302,2024-10-01 00:00:00+00:00,"0,0000",10,4,4,"3,654,122","3,606,051","3,619,523","6,182,144"
302,2024-11-01 00:00:00+00:00,"0,0000",11,4,4,"3,654,122","3,606,051","3,619,523","6,182,144"
302,2024-12-01 00:00:00+00:00,"0,0000",12,4,1,"3,654,122","3,606,051","3,619,523","6,182,144"
302,2025-01-01 00:00:00+00:00,"0,0000",1,1,1,"3,654,122","3,606,051","3,619,523","6,182,144"
302,2025-02-01 00:00:00+00:00,"0,0000",2,1,1,"3,654,122","3,606,051","3,619,523","6,182,144"
302,2025-03-01 00:00:00+00:00,"0,0000",3,1,2,"3,654,122","3,606,051","3,619,523","6,182,144"
302,2025-04-01 00:00:00+00:00,"0,0000",4,2,2,"3,654,122","3,606,051","3,619,523","6,182,144"
302,2025-05-01 00:00:00+00:00,"0,0000",5,2,2,"3,654,122","3,606,051","3,619,523","6,182,144"
302,2025-06-01 00:00:00+00:00,"0,0000",6,2,3,"3,654,122","3,606,051","3,619,523","6,182,144"
